"Key","Adv","ObDate","FcstDate","Lat","Lon","Wind","Gust"
"AL092016",21,2016-09-02 15:00:00,2016-09-03 00:00:00,33.5,-79.7,45,55
"AL092016",21,2016-09-02 15:00:00,2016-09-03 12:00:00,35.4,-76.3,45,55
"AL092016",21,2016-09-02 15:00:00,2016-09-04 00:00:00,36.7,-73.9,55,65
"AL092016",21,2016-09-02 15:00:00,2016-09-04 12:00:00,37.5,-72.6,55,65
"AL092016",21,2016-09-02 15:00:00,2016-09-05 12:00:00,38.1,-72.6,65,80
"AL092016",21,2016-09-02 15:00:00,2016-09-06 12:00:00,38.8,-71.9,60,75
"AL092016",21,2016-09-02 15:00:00,2016-09-07 12:00:00,39.3,-71.5,50,60
"AL092016",20,2016-09-02 09:00:00,2016-09-02 18:00:00,32.5,-81.4,45,55
"AL092016",20,2016-09-02 09:00:00,2016-09-03 06:00:00,34.5,-77.9,40,50
"AL092016",20,2016-09-02 09:00:00,2016-09-03 18:00:00,36,-74.5,40,50
"AL092016",20,2016-09-02 09:00:00,2016-09-04 06:00:00,37,-72.5,55,65
"AL092016",20,2016-09-02 09:00:00,2016-09-05 06:00:00,38,-72,55,65
"AL092016",20,2016-09-02 09:00:00,2016-09-06 06:00:00,38.5,-72,55,65
"AL092016",20,2016-09-02 09:00:00,2016-09-07 06:00:00,39,-72,50,60
"AL092016",19,2016-09-02 03:00:00,2016-09-02 12:00:00,31.5,-82.8,60,75
"AL092016",19,2016-09-02 03:00:00,2016-09-03 00:00:00,33.6,-79.7,45,55
"AL092016",19,2016-09-02 03:00:00,2016-09-03 12:00:00,35.6,-75.7,45,55
"AL092016",19,2016-09-02 03:00:00,2016-09-04 00:00:00,37,-73.2,50,60
"AL092016",19,2016-09-02 03:00:00,2016-09-05 00:00:00,38,-72.5,55,65
"AL092016",19,2016-09-02 03:00:00,2016-09-06 00:00:00,39,-72,55,65
"AL092016",19,2016-09-02 03:00:00,2016-09-07 00:00:00,39.5,-70.5,50,60
"AL092016",18,2016-09-01 21:00:00,2016-09-02 06:00:00,30.2,-83.9,70,85
"AL092016",18,2016-09-01 21:00:00,2016-09-02 18:00:00,32.4,-81.6,50,60
"AL092016",18,2016-09-01 21:00:00,2016-09-03 06:00:00,34.5,-78.2,45,55
"AL092016",18,2016-09-01 21:00:00,2016-09-03 18:00:00,36.3,-75,45,55
"AL092016",18,2016-09-01 21:00:00,2016-09-04 18:00:00,38,-72.5,50,60
"AL092016",18,2016-09-01 21:00:00,2016-09-05 18:00:00,38.5,-71.5,50,60
"AL092016",18,2016-09-01 21:00:00,2016-09-06 18:00:00,39.5,-70.5,45,55
"AL092016",17,2016-09-01 17:00:00,2016-09-02 00:00:00,29,-84.8,65,80
"AL092016",17,2016-09-01 17:00:00,2016-09-02 12:00:00,31.1,-82.9,50,60
"AL092016",17,2016-09-01 17:00:00,2016-09-03 00:00:00,33.1,-80,45,55
"AL092016",17,2016-09-01 17:00:00,2016-09-03 12:00:00,35.2,-76.7,40,50
"AL092016",17,2016-09-01 17:00:00,2016-09-04 12:00:00,38,-72.5,45,55
"AL092016",17,2016-09-01 17:00:00,2016-09-05 12:00:00,38.5,-71.5,45,55
"AL092016",17,2016-09-01 17:00:00,2016-09-06 12:00:00,39.5,-70.5,45,55
"AL092016",16,2016-09-01 15:00:00,2016-09-02 00:00:00,29,-84.8,65,80
"AL092016",16,2016-09-01 15:00:00,2016-09-02 12:00:00,31.1,-82.9,50,60
"AL092016",16,2016-09-01 15:00:00,2016-09-03 00:00:00,33.1,-80,45,55
"AL092016",16,2016-09-01 15:00:00,2016-09-03 12:00:00,35.2,-76.7,40,50
"AL092016",16,2016-09-01 15:00:00,2016-09-04 12:00:00,38,-72.5,45,55
"AL092016",16,2016-09-01 15:00:00,2016-09-05 12:00:00,38.5,-71.5,45,55
"AL092016",16,2016-09-01 15:00:00,2016-09-06 12:00:00,39.5,-70.5,45,55
"AL092016",15,2016-09-01 09:00:00,2016-09-01 18:00:00,27.8,-85.8,55,65
"AL092016",15,2016-09-01 09:00:00,2016-09-02 06:00:00,30,-84.2,65,80
"AL092016",15,2016-09-01 09:00:00,2016-09-02 18:00:00,32,-82,45,55
"AL092016",15,2016-09-01 09:00:00,2016-09-03 06:00:00,34,-78,40,50
"AL092016",15,2016-09-01 09:00:00,2016-09-04 06:00:00,36.5,-73.5,40,50
"AL092016",15,2016-09-01 09:00:00,2016-09-05 06:00:00,38,-72.5,45,55
"AL092016",15,2016-09-01 09:00:00,2016-09-06 06:00:00,38,-72,45,55
"AL092016",14,2016-09-01 03:00:00,2016-09-01 12:00:00,26.9,-86.4,55,65
"AL092016",14,2016-09-01 03:00:00,2016-09-02 00:00:00,28.7,-85.4,65,80
"AL092016",14,2016-09-01 03:00:00,2016-09-02 12:00:00,30.7,-83.8,60,75
"AL092016",14,2016-09-01 03:00:00,2016-09-03 00:00:00,32.8,-81.4,45,55
"AL092016",14,2016-09-01 03:00:00,2016-09-04 00:00:00,37,-76.3,40,50
"AL092016",14,2016-09-01 03:00:00,2016-09-05 00:00:00,39,-74,45,55
"AL092016",14,2016-09-01 03:00:00,2016-09-06 00:00:00,39,-71,45,55
"AL092016",13,2016-08-31 21:00:00,2016-09-01 06:00:00,26.5,-87.3,45,55
"AL092016",13,2016-08-31 21:00:00,2016-09-01 18:00:00,28.1,-86.3,50,60
"AL092016",13,2016-08-31 21:00:00,2016-09-02 06:00:00,30,-85,60,75
"AL092016",13,2016-08-31 21:00:00,2016-09-02 18:00:00,32,-82.9,50,60
"AL092016",13,2016-08-31 21:00:00,2016-09-03 18:00:00,36.5,-77.5,50,60
"AL092016",13,2016-08-31 21:00:00,2016-09-04 18:00:00,39,-74.5,45,55
"AL092016",13,2016-08-31 21:00:00,2016-09-05 18:00:00,39.5,-72,40,50
"AL092016",12,2016-08-31 15:00:00,2016-09-01 00:00:00,25.9,-87.4,40,50
"AL092016",12,2016-08-31 15:00:00,2016-09-01 12:00:00,27.3,-86.5,45,55
"AL092016",12,2016-08-31 15:00:00,2016-09-02 00:00:00,29,-85,55,65
"AL092016",12,2016-08-31 15:00:00,2016-09-02 12:00:00,30.9,-82.4,50,60
"AL092016",12,2016-08-31 15:00:00,2016-09-03 12:00:00,35,-75,55,65
"AL092016",12,2016-08-31 15:00:00,2016-09-04 12:00:00,38,-70,55,65
"AL092016",12,2016-08-31 15:00:00,2016-09-05 12:00:00,40,-69,55,65
"AL092016",11,2016-08-31 09:00:00,2016-08-31 18:00:00,25.4,-87.8,40,50
"AL092016",11,2016-08-31 09:00:00,2016-09-01 06:00:00,26.9,-86.9,45,55
"AL092016",11,2016-08-31 09:00:00,2016-09-01 18:00:00,28.4,-85.6,55,65
"AL092016",11,2016-08-31 09:00:00,2016-09-02 06:00:00,30.3,-83.6,55,65
"AL092016",11,2016-08-31 09:00:00,2016-09-03 06:00:00,34.2,-76.8,60,75
"AL092016",11,2016-08-31 09:00:00,2016-09-04 06:00:00,37,-70.2,60,75
"AL092016",11,2016-08-31 09:00:00,2016-09-05 06:00:00,39,-68,55,65
"AL092016",10,2016-08-31 03:00:00,2016-08-31 12:00:00,25.1,-87.7,40,50
"AL092016",10,2016-08-31 03:00:00,2016-09-01 00:00:00,26.3,-87,45,55
"AL092016",10,2016-08-31 03:00:00,2016-09-01 12:00:00,27.8,-85.9,50,60
"AL092016",10,2016-08-31 03:00:00,2016-09-02 00:00:00,29.6,-83.9,60,75
"AL092016",10,2016-08-31 03:00:00,2016-09-03 00:00:00,33.4,-77.5,60,75
"AL092016",10,2016-08-31 03:00:00,2016-09-04 00:00:00,37.1,-70,60,75
"AL092016",10,2016-08-31 03:00:00,2016-09-05 00:00:00,39,-68.2,60,75
"AL092016",9,2016-08-30 21:00:00,2016-08-31 06:00:00,24.9,-87.5,35,45
"AL092016",9,2016-08-30 21:00:00,2016-08-31 18:00:00,26,-87,40,50
"AL092016",9,2016-08-30 21:00:00,2016-09-01 06:00:00,27.5,-86,45,55
"AL092016",9,2016-08-30 21:00:00,2016-09-01 18:00:00,29,-84.8,55,65
"AL092016",9,2016-08-30 21:00:00,2016-09-02 18:00:00,32.9,-79.2,60,75
"AL092016",9,2016-08-30 21:00:00,2016-09-03 18:00:00,36.5,-71,60,75
"AL092016",9,2016-08-30 21:00:00,2016-09-04 18:00:00,39,-68,60,75
"AL092016",8,2016-08-30 15:00:00,2016-08-31 00:00:00,24.5,-87.3,35,45
"AL092016",8,2016-08-30 15:00:00,2016-08-31 12:00:00,25.4,-87.4,40,50
"AL092016",8,2016-08-30 15:00:00,2016-09-01 00:00:00,26.9,-86.2,45,55
"AL092016",8,2016-08-30 15:00:00,2016-09-01 12:00:00,28.5,-84.5,50,60
"AL092016",8,2016-08-30 15:00:00,2016-09-02 12:00:00,31.6,-79,50,60
"AL092016",8,2016-08-30 15:00:00,2016-09-03 12:00:00,34,-72,50,60
"AL092016",8,2016-08-30 15:00:00,2016-09-04 12:00:00,36.5,-66,60,75
"AL092016",7,2016-08-30 09:00:00,2016-08-30 18:00:00,24.2,-87.3,35,45
"AL092016",7,2016-08-30 09:00:00,2016-08-31 06:00:00,24.9,-87.6,40,50
"AL092016",7,2016-08-30 09:00:00,2016-08-31 18:00:00,26.2,-86.9,45,55
"AL092016",7,2016-08-30 09:00:00,2016-09-01 06:00:00,27.7,-85.5,55,65
"AL092016",7,2016-08-30 09:00:00,2016-09-02 06:00:00,30.7,-81.1,50,60
"AL092016",7,2016-08-30 09:00:00,2016-09-03 06:00:00,33.2,-74,50,60
"AL092016",7,2016-08-30 09:00:00,2016-09-04 06:00:00,35.5,-67.5,50,60
"AL092016",6,2016-08-30 03:00:00,2016-08-30 12:00:00,24.2,-86.4,35,45
"AL092016",6,2016-08-30 03:00:00,2016-08-31 00:00:00,24.9,-87.1,40,50
"AL092016",6,2016-08-30 03:00:00,2016-08-31 12:00:00,25.8,-87,45,55
"AL092016",6,2016-08-30 03:00:00,2016-09-01 00:00:00,27.2,-85.8,55,65
"AL092016",6,2016-08-30 03:00:00,2016-09-02 00:00:00,30.1,-82.2,50,60
"AL092016",6,2016-08-30 03:00:00,2016-09-03 00:00:00,33.1,-75.5,50,60
"AL092016",6,2016-08-30 03:00:00,2016-09-04 00:00:00,35.8,-68.7,50,60
"AL092016",5,2016-08-29 21:00:00,2016-08-30 06:00:00,24.2,-85.6,35,45
"AL092016",5,2016-08-29 21:00:00,2016-08-30 18:00:00,24.6,-86.6,40,50
"AL092016",5,2016-08-29 21:00:00,2016-08-31 06:00:00,25.5,-87,45,55
"AL092016",5,2016-08-29 21:00:00,2016-08-31 18:00:00,26.8,-86.2,50,60
"AL092016",5,2016-08-29 21:00:00,2016-09-01 18:00:00,29.3,-83.5,55,65
"AL092016",5,2016-08-29 21:00:00,2016-09-02 18:00:00,32.5,-77,50,60
"AL092016",5,2016-08-29 21:00:00,2016-09-03 18:00:00,35,-70,50,60
"AL092016",4,2016-08-29 15:00:00,2016-08-30 00:00:00,23.9,-85.3,35,45
"AL092016",4,2016-08-29 15:00:00,2016-08-30 12:00:00,24.4,-86.4,40,50
"AL092016",4,2016-08-29 15:00:00,2016-08-31 00:00:00,25,-87,45,55
"AL092016",4,2016-08-29 15:00:00,2016-08-31 12:00:00,26.1,-86.7,50,60
"AL092016",4,2016-08-29 15:00:00,2016-09-01 12:00:00,28.6,-83.8,55,65
"AL092016",4,2016-08-29 15:00:00,2016-09-02 12:00:00,31.5,-79,50,60
"AL092016",4,2016-08-29 15:00:00,2016-09-03 12:00:00,34,-71.5,50,60
"AL092016",3,2016-08-29 09:00:00,2016-08-29 18:00:00,23.7,-85,30,40
"AL092016",3,2016-08-29 09:00:00,2016-08-30 06:00:00,24.1,-86.3,35,45
"AL092016",3,2016-08-29 09:00:00,2016-08-30 18:00:00,24.7,-87.1,35,45
"AL092016",3,2016-08-29 09:00:00,2016-08-31 06:00:00,25.4,-87.3,40,50
"AL092016",3,2016-08-29 09:00:00,2016-09-01 06:00:00,27.8,-85.3,45,55
"AL092016",3,2016-08-29 09:00:00,2016-09-02 06:00:00,30.5,-81,50,60
"AL092016",3,2016-08-29 09:00:00,2016-09-03 06:00:00,33,-74,55,65
"AL092016",2,2016-08-29 03:00:00,2016-08-29 12:00:00,23.5,-84,30,40
"AL092016",2,2016-08-29 03:00:00,2016-08-30 00:00:00,23.8,-85.4,35,45
"AL092016",2,2016-08-29 03:00:00,2016-08-30 12:00:00,24.4,-86.8,35,45
"AL092016",2,2016-08-29 03:00:00,2016-08-31 00:00:00,25.1,-87.1,40,50
"AL092016",2,2016-08-29 03:00:00,2016-09-01 00:00:00,27,-86.3,45,55
"AL092016",2,2016-08-29 03:00:00,2016-09-02 00:00:00,29.1,-82.9,50,60
"AL092016",2,2016-08-29 03:00:00,2016-09-03 00:00:00,31.2,-78.3,50,60
"AL092016",1,2016-08-28 21:00:00,2016-08-29 06:00:00,23.9,-83.6,30,40
"AL092016",1,2016-08-28 21:00:00,2016-08-29 18:00:00,24.3,-85.4,35,45
"AL092016",1,2016-08-28 21:00:00,2016-08-30 06:00:00,24.6,-86.8,35,45
"AL092016",1,2016-08-28 21:00:00,2016-08-30 18:00:00,25.1,-87.6,40,50
"AL092016",1,2016-08-28 21:00:00,2016-08-31 18:00:00,26.8,-87.4,45,55
"AL092016",1,2016-08-28 21:00:00,2016-09-01 18:00:00,29,-84.5,45,55
"AL092016",1,2016-08-28 21:00:00,2016-09-02 18:00:00,31,-80,45,55
"AL082016",15,2016-09-01 03:00:00,2016-09-01 12:00:00,38.2,-66.9,30,40
"AL082016",15,2016-09-01 03:00:00,2016-09-02 00:00:00,40.5,-60.5,35,45
"AL082016",15,2016-09-01 03:00:00,2016-09-02 12:00:00,43,-54,35,45
"AL082016",14,2016-08-31 21:00:00,2016-09-01 06:00:00,37.7,-69.3,30,40
"AL082016",14,2016-08-31 21:00:00,2016-09-01 18:00:00,39.9,-64,35,45
"AL082016",14,2016-08-31 21:00:00,2016-09-02 06:00:00,42,-57.5,35,45
"AL082016",14,2016-08-31 21:00:00,2016-09-02 18:00:00,44,-51,35,45
"AL082016",13,2016-08-31 15:00:00,2016-09-01 00:00:00,36.6,-71.1,35,45
"AL082016",13,2016-08-31 15:00:00,2016-09-01 12:00:00,38.8,-66.5,40,50
"AL082016",13,2016-08-31 15:00:00,2016-09-02 00:00:00,41,-60.7,45,55
"AL082016",13,2016-08-31 15:00:00,2016-09-02 12:00:00,43,-53.5,40,50
"AL082016",13,2016-08-31 15:00:00,2016-09-03 12:00:00,46,-40,40,50
"AL082016",12,2016-08-31 09:00:00,2016-08-31 18:00:00,35.7,-72.8,35,45
"AL082016",12,2016-08-31 09:00:00,2016-09-01 06:00:00,37.7,-69,40,50
"AL082016",12,2016-08-31 09:00:00,2016-09-01 18:00:00,40,-63.5,40,50
"AL082016",12,2016-08-31 09:00:00,2016-09-02 06:00:00,42.5,-57.5,35,45
"AL082016",11,2016-08-31 03:00:00,2016-08-31 12:00:00,35.4,-73.6,35,45
"AL082016",11,2016-08-31 03:00:00,2016-09-01 00:00:00,37.1,-71,40,50
"AL082016",11,2016-08-31 03:00:00,2016-09-01 12:00:00,39.3,-66.1,45,55
"AL082016",11,2016-08-31 03:00:00,2016-09-02 00:00:00,41.5,-59.3,45,55
"AL082016",11,2016-08-31 03:00:00,2016-09-03 00:00:00,45.1,-45.3,40,50
"AL082016",10,2016-08-30 21:00:00,2016-08-31 06:00:00,35,-74.8,30,40
"AL082016",10,2016-08-30 21:00:00,2016-08-31 18:00:00,36.3,-72.9,35,45
"AL082016",10,2016-08-30 21:00:00,2016-09-01 06:00:00,38.3,-69.4,40,50
"AL082016",10,2016-08-30 21:00:00,2016-09-01 18:00:00,41,-63,45,55
"AL082016",10,2016-08-30 21:00:00,2016-09-02 18:00:00,45,-49,40,50
"AL082016",9,2016-08-30 15:00:00,2016-08-31 00:00:00,34.8,-75.2,35,45
"AL082016",9,2016-08-30 15:00:00,2016-08-31 12:00:00,35.7,-74.1,35,45
"AL082016",9,2016-08-30 15:00:00,2016-09-01 00:00:00,37.2,-71.6,40,50
"AL082016",9,2016-08-30 15:00:00,2016-09-01 12:00:00,39.4,-67.3,45,55
"AL082016",9,2016-08-30 15:00:00,2016-09-02 12:00:00,45,-53,45,55
"AL082016",8,2016-08-30 09:00:00,2016-08-30 18:00:00,34.4,-75,30,40
"AL082016",8,2016-08-30 09:00:00,2016-08-31 06:00:00,35.3,-74.6,35,45
"AL082016",8,2016-08-30 09:00:00,2016-08-31 18:00:00,36.5,-72.8,35,45
"AL082016",8,2016-08-30 09:00:00,2016-09-01 06:00:00,38.4,-69.7,40,50
"AL082016",8,2016-08-30 09:00:00,2016-09-02 06:00:00,43,-58.5,45,55
"AL082016",7,2016-08-30 03:00:00,2016-08-30 12:00:00,34.2,-74.6,30,40
"AL082016",7,2016-08-30 03:00:00,2016-08-31 00:00:00,34.9,-74.7,35,45
"AL082016",7,2016-08-30 03:00:00,2016-08-31 12:00:00,36,-73.5,35,45
"AL082016",7,2016-08-30 03:00:00,2016-09-01 00:00:00,37.5,-71,40,50
"AL082016",7,2016-08-30 03:00:00,2016-09-02 00:00:00,41.5,-61.5,45,55
"AL082016",6,2016-08-29 21:00:00,2016-08-30 06:00:00,34,-74.7,30,40
"AL082016",6,2016-08-29 21:00:00,2016-08-30 18:00:00,34.6,-75,35,45
"AL082016",6,2016-08-29 21:00:00,2016-08-31 06:00:00,35.4,-74.5,35,45
"AL082016",6,2016-08-29 21:00:00,2016-08-31 18:00:00,36.7,-72.4,40,50
"AL082016",6,2016-08-29 21:00:00,2016-09-01 18:00:00,40.5,-64.5,45,55
"AL082016",5,2016-08-29 15:00:00,2016-08-30 00:00:00,33.8,-74.3,30,40
"AL082016",5,2016-08-29 15:00:00,2016-08-30 12:00:00,34.4,-75,35,45
"AL082016",5,2016-08-29 15:00:00,2016-08-31 00:00:00,35.1,-75,35,45
"AL082016",5,2016-08-29 15:00:00,2016-08-31 12:00:00,36.2,-73.5,40,50
"AL082016",5,2016-08-29 15:00:00,2016-09-01 12:00:00,39,-68,45,55
"AL082016",4,2016-08-29 09:00:00,2016-08-29 18:00:00,33.2,-74.1,30,40
"AL082016",4,2016-08-29 09:00:00,2016-08-30 06:00:00,33.8,-75,35,45
"AL082016",4,2016-08-29 09:00:00,2016-08-30 18:00:00,34.4,-75.3,35,45
"AL082016",4,2016-08-29 09:00:00,2016-08-31 06:00:00,35.4,-74.6,40,50
"AL082016",4,2016-08-29 09:00:00,2016-09-01 06:00:00,38,-70,40,50
"AL082016",3,2016-08-29 03:00:00,2016-08-29 12:00:00,32.8,-73.4,30,40
"AL082016",3,2016-08-29 03:00:00,2016-08-30 00:00:00,33.5,-74.6,35,45
"AL082016",3,2016-08-29 03:00:00,2016-08-30 12:00:00,34.1,-75.3,35,45
"AL082016",3,2016-08-29 03:00:00,2016-08-31 00:00:00,34.9,-75.1,40,50
"AL082016",3,2016-08-29 03:00:00,2016-09-01 00:00:00,37.6,-71.5,40,50
"AL082016",2,2016-08-28 21:00:00,2016-08-29 06:00:00,32.2,-72.5,30,40
"AL082016",2,2016-08-28 21:00:00,2016-08-29 18:00:00,33,-73.9,35,45
"AL082016",2,2016-08-28 21:00:00,2016-08-30 06:00:00,33.7,-74.9,35,45
"AL082016",2,2016-08-28 21:00:00,2016-08-30 18:00:00,34.3,-75.4,35,45
"AL082016",2,2016-08-28 21:00:00,2016-08-31 18:00:00,36.8,-72.4,40,50
"AL082016",1,2016-08-28 15:00:00,2016-08-29 00:00:00,32.1,-71.6,30,40
"AL082016",1,2016-08-28 15:00:00,2016-08-29 12:00:00,32.9,-73.3,30,40
"AL082016",1,2016-08-28 15:00:00,2016-08-30 00:00:00,33.6,-74.4,35,45
"AL082016",1,2016-08-28 15:00:00,2016-08-30 12:00:00,34.2,-75,35,45
"AL082016",1,2016-08-28 15:00:00,2016-08-31 12:00:00,36.5,-73,35,45
"AL082016",1,2016-08-28 15:00:00,2016-09-01 12:00:00,39,-66.5,35,45
"AL072016",47,2016-09-03 09:00:00,2016-09-03 18:00:00,42.4,-24.4,25,35
"AL072016",46,2016-09-03 03:00:00,2016-09-03 12:00:00,41.1,-26.5,30,40
"AL072016",46,2016-09-03 03:00:00,2016-09-04 00:00:00,43.3,-23.1,30,40
"AL072016",45,2016-09-02 21:00:00,2016-09-03 06:00:00,40.3,-28.1,35,45
"AL072016",45,2016-09-02 21:00:00,2016-09-03 18:00:00,42.1,-25.1,30,40
"AL072016",45,2016-09-02 21:00:00,2016-09-04 06:00:00,44.3,-21.9,25,35
"AL072016",44,2016-09-02 15:00:00,2016-09-03 00:00:00,39.5,-29.8,45,55
"AL072016",44,2016-09-02 15:00:00,2016-09-03 12:00:00,40.7,-27,35,45
"AL072016",44,2016-09-02 15:00:00,2016-09-04 00:00:00,42.5,-24,30,40
"AL072016",43,2016-09-02 09:00:00,2016-09-02 18:00:00,38.9,-31.8,50,60
"AL072016",43,2016-09-02 09:00:00,2016-09-03 06:00:00,39.7,-29,40,50
"AL072016",43,2016-09-02 09:00:00,2016-09-03 18:00:00,41.3,-26.3,30,40
"AL072016",42,2016-09-02 03:00:00,2016-09-02 12:00:00,38.8,-33,55,65
"AL072016",42,2016-09-02 03:00:00,2016-09-03 00:00:00,39.4,-29.8,45,55
"AL072016",42,2016-09-02 03:00:00,2016-09-03 12:00:00,40.6,-27,35,45
"AL072016",42,2016-09-02 03:00:00,2016-09-04 00:00:00,42.7,-23.6,30,40
"AL072016",41,2016-09-01 21:00:00,2016-09-02 06:00:00,38.9,-34.5,60,75
"AL072016",41,2016-09-01 21:00:00,2016-09-02 18:00:00,39.5,-30.9,50,60
"AL072016",41,2016-09-01 21:00:00,2016-09-03 06:00:00,40.3,-27.9,40,50
"AL072016",41,2016-09-01 21:00:00,2016-09-03 18:00:00,41.6,-25.1,30,40
"AL072016",40,2016-09-01 15:00:00,2016-09-02 00:00:00,38.4,-37.1,65,80
"AL072016",40,2016-09-01 15:00:00,2016-09-02 12:00:00,39.1,-32.8,55,65
"AL072016",40,2016-09-01 15:00:00,2016-09-03 00:00:00,39.7,-29.8,45,55
"AL072016",40,2016-09-01 15:00:00,2016-09-03 12:00:00,41,-26.5,35,45
"AL072016",39,2016-09-01 09:00:00,2016-09-01 18:00:00,37.9,-39.9,70,85
"AL072016",39,2016-09-01 09:00:00,2016-09-02 06:00:00,38.7,-35.4,60,75
"AL072016",39,2016-09-01 09:00:00,2016-09-02 18:00:00,39.2,-31.8,50,60
"AL072016",39,2016-09-01 09:00:00,2016-09-03 06:00:00,40,-29,40,50
"AL072016",38,2016-09-01 03:00:00,2016-09-01 12:00:00,37.2,-42.1,80,100
"AL072016",38,2016-09-01 03:00:00,2016-09-02 00:00:00,38.2,-37.5,70,85
"AL072016",38,2016-09-01 03:00:00,2016-09-02 12:00:00,38.7,-33.3,60,75
"AL072016",38,2016-09-01 03:00:00,2016-09-03 00:00:00,39.2,-30.3,45,55
"AL072016",38,2016-09-01 03:00:00,2016-09-04 00:00:00,42.1,-24.9,30,40
"AL072016",37,2016-08-31 21:00:00,2016-09-01 06:00:00,36.3,-44,85,105
"AL072016",37,2016-08-31 21:00:00,2016-09-01 18:00:00,37.7,-39.5,75,90
"AL072016",37,2016-08-31 21:00:00,2016-09-02 06:00:00,38.5,-34.8,65,80
"AL072016",37,2016-08-31 21:00:00,2016-09-02 18:00:00,39,-30.8,55,65
"AL072016",37,2016-08-31 21:00:00,2016-09-03 18:00:00,41,-25,35,45
"AL072016",36,2016-08-31 15:00:00,2016-09-01 00:00:00,35.2,-46.1,95,115
"AL072016",36,2016-08-31 15:00:00,2016-09-01 12:00:00,36.9,-41.7,85,105
"AL072016",36,2016-08-31 15:00:00,2016-09-02 00:00:00,38,-36.8,75,90
"AL072016",36,2016-08-31 15:00:00,2016-09-02 12:00:00,38.8,-32.2,60,75
"AL072016",36,2016-08-31 15:00:00,2016-09-03 12:00:00,40,-24.5,40,50
"AL072016",36,2016-08-31 15:00:00,2016-09-04 12:00:00,43,-18,30,40
"AL072016",35,2016-08-31 09:00:00,2016-08-31 18:00:00,34.5,-48.2,105,130
"AL072016",35,2016-08-31 09:00:00,2016-09-01 06:00:00,36.3,-44.5,95,115
"AL072016",35,2016-08-31 09:00:00,2016-09-01 18:00:00,37.5,-40,85,105
"AL072016",35,2016-08-31 09:00:00,2016-09-02 06:00:00,38.5,-35,70,85
"AL072016",35,2016-08-31 09:00:00,2016-09-03 06:00:00,39.5,-28,45,55
"AL072016",35,2016-08-31 09:00:00,2016-09-04 06:00:00,41.5,-22,30,40
"AL072016",34,2016-08-31 03:00:00,2016-08-31 12:00:00,33.7,-49.2,105,130
"AL072016",34,2016-08-31 03:00:00,2016-09-01 00:00:00,35.4,-46,95,115
"AL072016",34,2016-08-31 03:00:00,2016-09-01 12:00:00,36.9,-41.7,85,105
"AL072016",34,2016-08-31 03:00:00,2016-09-02 00:00:00,37.9,-36.9,75,90
"AL072016",34,2016-08-31 03:00:00,2016-09-03 00:00:00,38.7,-29.5,50,60
"AL072016",34,2016-08-31 03:00:00,2016-09-04 00:00:00,40.5,-23.5,35,45
"AL072016",33,2016-08-30 21:00:00,2016-08-31 06:00:00,33.4,-50.5,95,115
"AL072016",33,2016-08-30 21:00:00,2016-08-31 18:00:00,34.9,-47.6,90,110
"AL072016",33,2016-08-30 21:00:00,2016-09-01 06:00:00,36.6,-43.7,85,105
"AL072016",33,2016-08-30 21:00:00,2016-09-01 18:00:00,37.9,-39.3,80,100
"AL072016",33,2016-08-30 21:00:00,2016-09-02 18:00:00,38.8,-31.5,60,75
"AL072016",33,2016-08-30 21:00:00,2016-09-03 18:00:00,40,-26.5,40,50
"AL072016",32,2016-08-30 15:00:00,2016-08-31 00:00:00,32.8,-51.5,90,110
"AL072016",32,2016-08-30 15:00:00,2016-08-31 12:00:00,34.1,-49.1,90,110
"AL072016",32,2016-08-30 15:00:00,2016-09-01 00:00:00,35.9,-45.6,85,105
"AL072016",32,2016-08-30 15:00:00,2016-09-01 12:00:00,37.6,-41.2,80,100
"AL072016",32,2016-08-30 15:00:00,2016-09-02 12:00:00,39,-32.7,65,80
"AL072016",32,2016-08-30 15:00:00,2016-09-03 12:00:00,39.5,-28.2,45,55
"AL072016",32,2016-08-30 15:00:00,2016-09-04 12:00:00,42,-24,35,45
"AL072016",31,2016-08-30 09:00:00,2016-08-30 18:00:00,32.4,-52.7,85,105
"AL072016",31,2016-08-30 09:00:00,2016-08-31 06:00:00,33.4,-50.6,85,105
"AL072016",31,2016-08-30 09:00:00,2016-08-31 18:00:00,35,-47.7,85,105
"AL072016",31,2016-08-30 09:00:00,2016-09-01 06:00:00,36.8,-43.5,85,105
"AL072016",31,2016-08-30 09:00:00,2016-09-02 06:00:00,39.5,-34,70,85
"AL072016",31,2016-08-30 09:00:00,2016-09-03 06:00:00,39.5,-28.5,50,60
"AL072016",31,2016-08-30 09:00:00,2016-09-04 06:00:00,42.5,-23.5,35,45
"AL072016",30,2016-08-30 03:00:00,2016-08-30 12:00:00,32.1,-53.6,85,105
"AL072016",30,2016-08-30 03:00:00,2016-08-31 00:00:00,32.8,-51.7,85,105
"AL072016",30,2016-08-30 03:00:00,2016-08-31 12:00:00,34,-49.4,85,105
"AL072016",30,2016-08-30 03:00:00,2016-09-01 00:00:00,35.7,-45.9,85,105
"AL072016",30,2016-08-30 03:00:00,2016-09-02 00:00:00,39,-36.3,70,85
"AL072016",30,2016-08-30 03:00:00,2016-09-03 00:00:00,40,-29.2,50,60
"AL072016",30,2016-08-30 03:00:00,2016-09-04 00:00:00,41,-24.8,40,50
"AL072016",29,2016-08-29 21:00:00,2016-08-30 06:00:00,31.6,-54.5,90,110
