key,date_time,wind_34_ne,wind_34_se,wind_34_sw,wind_34_nw,wind_50_ne,wind_50_se,wind_50_sw,wind_50_nw,wind_64_ne,wind_64_se,wind_64_sw,wind_64_nw
EP142007,2007-10-01T00:00:00Z,30,30,60,75,NA,NA,NA,NA,NA,NA,NA,NA
EP142007,2007-10-01T06:00:00Z,30,30,60,75,NA,NA,NA,NA,NA,NA,NA,NA
EP142007,2007-10-01T12:00:00Z,30,30,60,75,NA,NA,NA,NA,NA,NA,NA,NA
EP142007,2007-10-01T18:00:00Z,30,30,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-16T12:00:00Z,NA,NA,90,45,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-17T06:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-17T12:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-17T18:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-18T00:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-18T06:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-18T12:00:00Z,NA,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-18T18:00:00Z,30,75,90,30,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-19T00:00:00Z,30,60,75,30,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-19T06:00:00Z,30,60,60,45,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-19T12:00:00Z,45,60,60,45,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-19T18:00:00Z,60,75,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-20T00:00:00Z,60,75,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-20T06:00:00Z,60,60,60,60,30,NA,NA,30,NA,NA,NA,NA
EP152007,2007-10-20T12:00:00Z,90,75,75,75,30,30,30,30,NA,NA,NA,NA
EP152007,2007-10-20T18:00:00Z,90,75,75,75,30,30,30,30,NA,NA,NA,NA
EP152007,2007-10-21T00:00:00Z,90,75,75,75,30,30,30,30,NA,NA,NA,NA
EP152007,2007-10-21T06:00:00Z,80,50,65,80,40,20,20,40,NA,NA,NA,NA
EP152007,2007-10-21T12:00:00Z,75,40,40,60,30,20,20,30,NA,NA,NA,NA
EP152007,2007-10-21T18:00:00Z,75,40,40,60,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-22T00:00:00Z,60,30,30,50,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-22T06:00:00Z,60,30,30,50,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-22T12:00:00Z,60,30,30,50,NA,NA,NA,NA,NA,NA,NA,NA
EP152007,2007-10-22T18:00:00Z,45,30,30,45,NA,NA,NA,NA,NA,NA,NA,NA
EP012008,2008-05-29T06:00:00Z,30,60,60,45,NA,NA,NA,NA,NA,NA,NA,NA
EP012008,2008-05-29T12:00:00Z,30,90,90,60,NA,NA,NA,NA,NA,NA,NA,NA
EP012008,2008-05-29T18:00:00Z,30,90,90,60,NA,30,30,NA,NA,NA,NA,NA
EP012008,2008-05-29T20:00:00Z,30,90,90,60,NA,30,30,NA,NA,NA,NA,NA
EP012008,2008-05-30T00:00:00Z,30,30,75,45,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-27T12:00:00Z,NA,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-27T18:00:00Z,60,90,90,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-28T00:00:00Z,60,90,90,60,30,30,NA,NA,NA,NA,NA,NA
EP022008,2008-06-28T06:00:00Z,60,90,90,60,30,30,NA,NA,NA,NA,NA,NA
EP022008,2008-06-28T12:00:00Z,60,90,90,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-28T18:00:00Z,60,90,90,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-29T00:00:00Z,60,90,90,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-29T06:00:00Z,60,90,90,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-06-29T12:00:00Z,60,90,90,60,30,30,NA,NA,NA,NA,NA,NA
EP022008,2008-06-29T18:00:00Z,60,100,100,60,30,50,NA,NA,NA,NA,NA,NA
EP022008,2008-06-30T00:00:00Z,60,100,100,60,30,50,30,NA,NA,NA,NA,NA
EP022008,2008-06-30T06:00:00Z,60,100,100,60,30,50,30,NA,NA,NA,NA,NA
EP022008,2008-06-30T12:00:00Z,60,100,100,60,30,50,30,NA,NA,NA,NA,NA
EP022008,2008-06-30T18:00:00Z,60,90,90,60,35,45,35,35,NA,NA,NA,NA
EP022008,2008-07-01T00:00:00Z,60,75,75,60,45,45,45,45,35,35,35,35
EP022008,2008-07-01T06:00:00Z,60,75,75,60,45,45,45,45,35,35,35,35
EP022008,2008-07-01T12:00:00Z,75,75,75,75,45,45,45,45,30,30,30,30
EP022008,2008-07-01T18:00:00Z,90,75,75,90,45,35,35,45,NA,NA,NA,NA
EP022008,2008-07-02T00:00:00Z,90,75,75,75,45,35,35,45,25,25,25,25
EP022008,2008-07-02T06:00:00Z,75,75,75,60,45,45,45,35,30,30,30,30
EP022008,2008-07-02T12:00:00Z,60,75,75,60,30,40,40,30,25,25,25,25
EP022008,2008-07-02T18:00:00Z,60,60,60,60,30,30,NA,30,NA,NA,NA,NA
EP022008,2008-07-03T00:00:00Z,60,60,60,60,30,30,NA,30,NA,NA,NA,NA
EP022008,2008-07-03T06:00:00Z,60,60,60,60,30,30,NA,30,NA,NA,NA,NA
EP022008,2008-07-03T12:00:00Z,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP022008,2008-07-03T18:00:00Z,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-28T12:00:00Z,50,40,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-28T18:00:00Z,60,50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-29T00:00:00Z,60,50,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-29T06:00:00Z,50,40,30,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-29T12:00:00Z,50,30,40,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-29T18:00:00Z,50,30,40,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-30T00:00:00Z,50,30,40,50,NA,NA,NA,NA,NA,NA,NA,NA
EP032008,2008-06-30T06:00:00Z,50,30,40,50,NA,NA,NA,NA,NA,NA,NA,NA
EP042008,2008-07-02T12:00:00Z,45,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP042008,2008-07-02T18:00:00Z,45,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP042008,2008-07-03T00:00:00Z,75,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP042008,2008-07-03T06:00:00Z,75,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP042008,2008-07-03T12:00:00Z,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EP062008,2008-07-12T06:00:00Z,20,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
EP062008,2008-07-12T12:00:00Z,30,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA
EP062008,2008-07-12T18:00:00Z,40,30,30,30,NA,NA,NA,NA,NA,NA,NA,NA
EP062008,2008-07-13T00:00:00Z,40,40,40,30,20,20,NA,NA,NA,NA,NA,NA
EP062008,2008-07-13T06:00:00Z,40,40,40,30,20,20,NA,NA,NA,NA,NA,NA
EP062008,2008-07-13T12:00:00Z,40,40,40,30,20,20,NA,NA,NA,NA,NA,NA
EP062008,2008-07-13T18:00:00Z,40,50,40,30,20,20,NA,NA,NA,NA,NA,NA
EP062008,2008-07-14T00:00:00Z,40,60,40,30,20,30,NA,NA,NA,NA,NA,NA
EP062008,2008-07-14T06:00:00Z,60,60,60,45,30,30,30,20,NA,NA,NA,NA
EP062008,2008-07-14T12:00:00Z,75,60,60,60,45,30,30,30,20,20,NA,20
